carat,clarity,color,culet,cut,date,dateSet,depth,detailsPageUrl,fluorescence,hasVisualization,id,imageUrl,lxwRatio,measurements,polish,price,pricePerCarat,sellingIndex,shapeCode,shapeName,skus,symmetry,table,v360BaseUrl,visualizationImageUrl,willArriveForHoliday
['1.01'],['IF'],['E'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['60.8'],./diamond-details/LD12447832,['Faint'],[True],LD12447832,,['1.01'],"[{'label': '6.51 x 6.46 x 3.94 mm', 'labelSmall': '6.51 x 6.46 x 3.94'}]",['Excellent'],9464,"['$9,370']",0.63064915,['RD'],['Round'],['LD12447832'],['Excellent'],['60.0'],https://bluenile.v360.in/19/imaged/gia-3325778103/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-3325778103/still_230x230.jpg,False
['1.00'],['IF'],['F'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['62.8'],./diamond-details/LD12909661,['None'],[False],LD12909661,,['1.01'],"[{'label': '6.34 x 6.39 x 3.99 mm', 'labelSmall': '6.34 x 6.39 x 3.99'}]",['Excellent'],9467,"['$9,467']",0.20076247,['RD'],['Round'],['LD12909661'],['Excellent'],['57.0'],,,False
['1.01'],['VVS2'],['G'],['None'],"[{'label': 'Astor Ideal', 'labelSmall': 'Astor'}]",['Sep 19'],['Sep 19'],['61.5'],./diamond-details/LD12439771,['None'],[True],LD12439771,,['1.00'],"[{'label': '6.48 x 6.45 x 3.98 mm', 'labelSmall': '6.48 x 6.45 x 3.98'}]",['Excellent'],9469,"['$9,375']",0.85237783,['RD'],['Round'],['LD12439771'],['Excellent'],['56.0'],https://bluenile.v360.in/50/imaged/gia-2327898645/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2327898645/still_230x230.jpg,False
['1.01'],['VVS2'],['G'],['None'],"[{'label': 'Astor Ideal', 'labelSmall': 'Astor'}]",['Sep 19'],['Sep 19'],['61.9'],./diamond-details/LD12684931,['None'],[True],LD12684931,,['1.00'],"[{'label': '6.40 x 6.38 x 3.96 mm', 'labelSmall': '6.40 x 6.38 x 3.96'}]",['Excellent'],9469,"['$9,375']",0.8164953,['RD'],['Round'],['LD12684931'],['Excellent'],['57.0'],https://bluenile.v360.in/50/imaged/gia-2336302182/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2336302182/still_230x230.jpg,False
['1.00'],['IF'],['E'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['60.9'],./diamond-details/LD11969367,['Faint'],[True],LD11969367,,['1.01'],"[{'label': '6.45 x 6.49 x 3.94 mm', 'labelSmall': '6.45 x 6.49 x 3.94'}]",['Excellent'],9471,"['$9,471']",0.71484846,['RD'],['Round'],['LD11969367'],['Excellent'],['60.0'],https://bluenile.v360.in/50/imaged/gia-6321132516/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6321132516/still_230x230.jpg,False
['0.90'],['FL'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['62.6'],./diamond-details/LD11900689,['None'],[True],LD11900689,,['1.01'],"[{'label': '6.16 x 6.12 x 3.85 mm', 'labelSmall': '6.16 x 6.12 x 3.85'}]",['Excellent'],9474,"['$10,527']",0.61580056,['RD'],['Round'],['LD11900689'],['Excellent'],['57.0'],https://bluenile.v360.in/19/imaged/gia-1315848998/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1315848998/still_230x230.jpg,False
['0.97'],['VVS1'],['F'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['59.7'],./diamond-details/LD12832349,['None'],[True],LD12832349,,['1.01'],"[{'label': '6.47 x 6.43 x 3.85 mm', 'labelSmall': '6.47 x 6.43 x 3.85'}]",['Excellent'],9474,"['$9,767']",0.09089648,['RD'],['Round'],['LD12832349'],['Excellent'],['59.0'],https://bluenile.v360.in/50/imaged/gia-2336446581/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2336446581/still_230x230.jpg,False
['1.00'],['VVS1'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['61.7'],./diamond-details/LD12757774,['Faint'],[True],LD12757774,,['1.01'],"[{'label': '6.48 x 6.43 x 3.99 mm', 'labelSmall': '6.48 x 6.43 x 3.99'}]",['Excellent'],9480,"['$9,480']",0.40018559,['RD'],['Round'],['LD12757774'],['Excellent'],['57.0'],https://bluenile.v360.in/17/imaged/gia-7338367100/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7338367100/still_230x230.jpg,False
['1.01'],['IF'],['F'],['None'],"[{'label': 'Very Good', 'labelSmall': 'Very Good'}]",['Sep 26'],['Sep 27'],['60.4'],./diamond-details/LD08492130,['None'],[False],LD08492130,,['1.01'],"[{'label': '6.44 x 6.50 x 3.91 mm', 'labelSmall': '6.44 x 6.50 x 3.91'}]",['Very Good'],9482,"['$9,388']",0.077516176,['RD'],['Round'],['LD08492130'],['Very Good'],['60.0'],,,False
['1.01'],['VVS1'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 23'],['Sep 24'],['62.0'],./diamond-details/LD10607409,['Faint'],[True],LD10607409,,['1.00'],"[{'label': '6.43 x 6.40 x 3.98 mm', 'labelSmall': '6.43 x 6.40 x 3.98'}]",['Excellent'],9484,"['$9,390']",0.34864923,['RD'],['Round'],['LD10607409'],['Excellent'],['59.0'],https://bluenile.v360.in/59/imaged/gia-2183964042/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2183964042/still_230x230.jpg,False
['0.92'],['IF'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['62.3'],./diamond-details/LD12339142,['None'],[True],LD12339142,,['1.00'],"[{'label': '6.22 x 6.19 x 3.87 mm', 'labelSmall': '6.22 x 6.19 x 3.87'}]",['Excellent'],9492,"['$10,317']",0.3279084,['RD'],['Round'],['LD12339142'],['Excellent'],['61.0'],https://bluenile.v360.in/48/imaged/gia-2203147994/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2203147994/still_230x230.jpg,False
['1.01'],['VVS1'],['D'],['None'],"[{'label': 'Good', 'labelSmall': 'Good'}]",['Sep 26'],['Sep 27'],['64.5'],./diamond-details/LD05032831,['None'],[True],LD05032831,,['1.01'],"[{'label': '6.19 x 6.23 x 4.01 mm', 'labelSmall': '6.19 x 6.23 x 4.01'}]",['Excellent'],9500,"['$9,406']",0.043428946,['RD'],['Round'],['LD05032831'],['Good'],['56.0'],https://bluenile.v360.in/62/imaged/gia-2151823071/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2151823071/still_230x230.jpg,False
['0.98'],['FL'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['62.3'],./diamond-details/LD12456914,['Medium'],[True],LD12456914,,['1.00'],"[{'label': '6.34 x 6.31 x 3.94 mm', 'labelSmall': '6.34 x 6.31 x 3.94'}]",['Excellent'],9504,"['$9,698']",0.50166625,['RD'],['Round'],['LD12456914'],['Excellent'],['59.0'],https://bluenile.v360.in/19/imaged/gia-6321789747/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6321789747/still_230x230.jpg,False
['0.95'],['FL'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 27'],['Sep 30'],['62.5'],./diamond-details/LD12837037,['Faint'],[True],LD12837037,,['1.00'],"[{'label': '6.23 x 6.25 x 3.90 mm', 'labelSmall': '6.23 x 6.25 x 3.90'}]",['Excellent'],9512,"['$10,013']",0.6899843,['RD'],['Round'],['LD12837037'],['Excellent'],['59.0'],https://bluenile.v360.in/7/imaged/gia-2201476586/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2201476586/still_230x230.jpg,False
['1.00'],['VVS1'],['E'],['None'],"[{'label': 'Very Good', 'labelSmall': 'Very Good'}]",['Sep 25'],['Sep 26'],['62.2'],./diamond-details/LD04621390,['None'],[False],LD04621390,,['1.01'],"[{'label': '6.36 x 6.32 x 3.95 mm', 'labelSmall': '6.36 x 6.32 x 3.95'}]",['Very Good'],9513,"['$9,513']",0.08684217,['RD'],['Round'],['LD04621390'],['Very Good'],['60.0'],,,False
['1.00'],['VVS1'],['E'],['None'],"[{'label': 'Very Good', 'labelSmall': 'Very Good'}]",['Sep 26'],['Sep 27'],['61.0'],./diamond-details/LD08492089,['None'],[False],LD08492089,,['1.01'],"[{'label': '6.41 x 6.45 x 3.92 mm', 'labelSmall': '6.41 x 6.45 x 3.92'}]",['Excellent'],9513,"['$9,513']",0.0931045,['RD'],['Round'],['LD08492089'],['Good'],['64.0'],,,False
['1.00'],['IF'],['F'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 27'],['Sep 30'],['58.7'],./diamond-details/LD12876257,['None'],[True],LD12876257,,['1.01'],"[{'label': '6.54 x 6.58 x 3.85 mm', 'labelSmall': '6.54 x 6.58 x 3.85'}]",['Excellent'],9514,"['$9,514']",0.5457734,['RD'],['Round'],['LD12876257'],['Excellent'],['60.0'],https://bluenile.v360.in/7/imaged/gia-6203499611/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6203499611/still_230x230.jpg,False
['0.90'],['IF'],['E'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 20'],['Sep 23'],['61.9'],./diamond-details/LD05214075,['None'],[True],LD05214075,,['1.01'],"[{'label': '6.17 x 6.21 x 3.83 mm', 'labelSmall': '6.17 x 6.21 x 3.83'}]",['Excellent'],9524,"['$10,582']",0.17693728,['RD'],['Round'],['LD05214075'],['Excellent'],['56.0'],https://bluenile.v360.in/9/imaged/gia-2186240111/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2186240111/still_230x230.jpg,False
['1.01'],['VS1'],['D'],['Small'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 20'],['Sep 23'],['61.6'],./diamond-details/LD05958273,['Faint'],[True],LD05958273,,['1.00'],"[{'label': '6.41 x 6.38 x 3.94 mm', 'labelSmall': '6.41 x 6.38 x 3.94'}]",['Excellent'],9525,"['$9,431']",0.12050236,['RD'],['Round'],['LD05958273'],['Excellent'],['57.0'],https://bluenile.v360.in/1/imaged/gia-2196216030/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2196216030/still_230x230.jpg,False
['0.91'],['VVS1'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 23'],['Sep 24'],['62.3'],./diamond-details/LD09569987,['None'],[True],LD09569987,,['1.00'],"[{'label': '6.22 x 6.19 x 3.87 mm', 'labelSmall': '6.22 x 6.19 x 3.87'}]",['Excellent'],9526,"['$10,468']",0.12370852,['RD'],['Round'],['LD09569987'],['Excellent'],['58.0'],https://bluenile.v360.in/15/imaged/gia-5182649812/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5182649812/still_230x230.jpg,False
['1.01'],['VVS1'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 27'],['Sep 30'],['62.8'],./diamond-details/LD12487150,['Medium'],[True],LD12487150,,['1.01'],"[{'label': '6.40 x 6.36 x 4.01 mm', 'labelSmall': '6.40 x 6.36 x 4.01'}]",['Excellent'],9529,"['$9,435']",0.33335435,['RD'],['Round'],['LD12487150'],['Excellent'],['58.0'],https://bluenile.v360.in/50/imaged/gia-6321318112/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6321318112/still_230x230.jpg,False
['1.01'],['IF'],['F'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['61.0'],./diamond-details/LD12744579,['None'],[True],LD12744579,,['1.01'],"[{'label': '6.49 x 6.44 x 3.94 mm', 'labelSmall': '6.49 x 6.44 x 3.94'}]",['Excellent'],9530,"['$9,436']",0.46746796,['RD'],['Round'],['LD12744579'],['Excellent'],['60.0'],https://bluenile.v360.in/19/imaged/gia-6332232620/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6332232620/still_230x230.jpg,False
['0.91'],['VVS1'],['D'],['None'],"[{'label': 'Astor Ideal', 'labelSmall': 'Astor'}]",['Sep 19'],['Sep 19'],['61.9'],./diamond-details/LD12684966,['Faint'],[True],LD12684966,,['1.00'],"[{'label': '6.21 x 6.18 x 3.83 mm', 'labelSmall': '6.21 x 6.18 x 3.83'}]",['Excellent'],9536,"['$10,479']",0.86169314,['RD'],['Round'],['LD12684966'],['Excellent'],['57.0'],https://bluenile.v360.in/50/imaged/gia-6332308459/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6332308459/still_230x230.jpg,False
['1.00'],['VVS1'],['E'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['62.3'],./diamond-details/LD12065833,['None'],[True],LD12065833,,['1.01'],"[{'label': '6.35 x 6.39 x 3.97 mm', 'labelSmall': '6.35 x 6.39 x 3.97'}]",['Excellent'],9540,"['$9,540']",0.34428108,['RD'],['Round'],['LD12065833'],['Excellent'],['57.0'],https://bluenile.v360.in/50/imaged/gia-6322216405/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6322216405/still_230x230.jpg,False
['1.00'],['VVS1'],['E'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['62.7'],./diamond-details/LD12114323,['None'],[True],LD12114323,,['1.01'],"[{'label': '6.35 x 6.39 x 3.99 mm', 'labelSmall': '6.35 x 6.39 x 3.99'}]",['Excellent'],9540,"['$9,540']",0.34428108,['RD'],['Round'],['LD12114323'],['Excellent'],['57.0'],https://bluenile.v360.in/50/imaged/gia-1329309821/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1329309821/still_230x230.jpg,False
['0.96'],['IF'],['E'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['61.6'],./diamond-details/LD11902569,['None'],[True],LD11902569,,['1.01'],"[{'label': '6.33 x 6.29 x 3.89 mm', 'labelSmall': '6.33 x 6.29 x 3.89'}]",['Excellent'],9542,"['$9,940']",0.26747057,['RD'],['Round'],['LD11902569'],['Excellent'],['58.0'],https://bluenile.v360.in/48/imaged/gia-7312362628/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7312362628/still_230x230.jpg,False
['1.01'],['VVS1'],['F'],['Small'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 20'],['Sep 23'],['61.5'],./diamond-details/LD06512709,['None'],[True],LD06512709,,['1.01'],"[{'label': '6.45 x 6.41 x 3.95 mm', 'labelSmall': '6.45 x 6.41 x 3.95'}]",['Excellent'],9545,"['$9,450']",0.23268922,['RD'],['Round'],['LD06512709'],['Excellent'],['56.0'],https://bluenile.v360.in/1/imaged/gia-2171407744/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2171407744/still_230x230.jpg,False
['1.00'],['IF'],['E'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 25'],['Sep 26'],['59.5'],./diamond-details/LD12368215,['None'],[True],LD12368215,,['1.01'],"[{'label': '6.45 x 6.50 x 3.85 mm', 'labelSmall': '6.45 x 6.50 x 3.85'}]",['Excellent'],9545,"['$9,545']",0.7103654,['RD'],['Round'],['LD12368215'],['Excellent'],['62.0'],https://bluenile.v360.in/29/imaged/gia-3325720376/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-3325720376/still_230x230.jpg,False
['1.01'],['VVS1'],['F'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 27'],['Sep 30'],['61.1'],./diamond-details/LD12701094,['None'],[True],LD12701094,,['1.00'],"[{'label': '6.46 x 6.48 x 3.95 mm', 'labelSmall': '6.46 x 6.48 x 3.95'}]",['Excellent'],9545,"['$9,450']",0.24275768,['RD'],['Round'],['LD12701094'],['Excellent'],['56.0'],https://bluenile.v360.in/7/imaged/gia-6204377937/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6204377937/still_230x230.jpg,False
['1.01'],['VVS1'],['F'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 27'],['Sep 30'],['61.9'],./diamond-details/LD12809951,['None'],[True],LD12809951,,['1.00'],"[{'label': '6.41 x 6.44 x 3.98 mm', 'labelSmall': '6.41 x 6.44 x 3.98'}]",['Excellent'],9545,"['$9,450']",0.2369758,['RD'],['Round'],['LD12809951'],['Excellent'],['59.0'],https://bluenile.v360.in/7/imaged/gia-2336399475/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2336399475/still_230x230.jpg,False
['0.90'],['VVS2'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 23'],['Sep 24'],['62.9'],./diamond-details/LD02370907,['Faint'],[True],LD02370907,,['1.01'],"[{'label': '6.11 x 6.17 x 3.86 mm', 'labelSmall': '6.11 x 6.17 x 3.86'}]",['Excellent'],9556,"['$10,618']",0.08261769,['RD'],['Round'],['LD02370907'],['Excellent'],['56.0'],https://bluenile.v360.in/59/imaged/gia-6127976142/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6127976142/still_230x230.jpg,False
['0.95'],['VVS1'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['58.2'],./diamond-details/LD12117974,['None'],[True],LD12117974,,['1.00'],"[{'label': '6.48 x 6.45 x 3.76 mm', 'labelSmall': '6.48 x 6.45 x 3.76'}]",['Excellent'],9557,"['$10,060']",0.16397366,['RD'],['Round'],['LD12117974'],['Excellent'],['61.0'],https://bluenile.v360.in/50/imaged/gia-1328322149/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1328322149/still_230x230.jpg,False
['0.90'],['VVS1'],['E'],['None'],"[{'label': 'Astor Ideal', 'labelSmall': 'Astor'}]",['Sep 19'],['Sep 19'],['60.8'],./diamond-details/LD11389600,['None'],[True],LD11389600,,['1.00'],"[{'label': '6.25 x 6.23 x 3.79 mm', 'labelSmall': '6.25 x 6.23 x 3.79'}]",['Excellent'],9559,"['$10,621']",0.8098077,['RD'],['Round'],['LD11389600'],['Excellent'],['58.0'],https://bluenile.v360.in/1/imaged/gia-2304654376/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2304654376/still_230x230.jpg,False
['0.90'],['VVS1'],['E'],['None'],"[{'label': 'Astor Ideal', 'labelSmall': 'Astor'}]",['Sep 19'],['Sep 19'],['61.6'],./diamond-details/LD11583052,['None'],[True],LD11583052,,['1.01'],"[{'label': '6.23 x 6.19 x 3.82 mm', 'labelSmall': '6.23 x 6.19 x 3.82'}]",['Excellent'],9559,"['$10,621']",0.81503475,['RD'],['Round'],['LD11583052'],['Excellent'],['57.0'],https://bluenile.v360.in/50/imaged/gia-6315139825/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6315139825/still_230x230.jpg,False
['0.90'],['VVS1'],['E'],['None'],"[{'label': 'Astor Ideal', 'labelSmall': 'Astor'}]",['Sep 19'],['Sep 19'],['61.7'],./diamond-details/LD12289943,['None'],[True],LD12289943,,['1.01'],"[{'label': '6.17 x 6.21 x 3.82 mm', 'labelSmall': '6.17 x 6.21 x 3.82'}]",['Excellent'],9559,"['$10,621']",0.781219,['RD'],['Round'],['LD12289943'],['Excellent'],['57.0'],https://bluenile.v360.in/50/imaged/gia-7301792214/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7301792214/still_230x230.jpg,False
['1.00'],['IF'],['D'],['None'],"[{'label': 'Very Good', 'labelSmall': 'Very Good'}]",['Sep 26'],['Sep 27'],['64.5'],./diamond-details/LD12255767,['None'],[True],LD12255767,,['1.01'],"[{'label': '6.24 x 6.20 x 4.01 mm', 'labelSmall': '6.24 x 6.20 x 4.01'}]",['Excellent'],9563,"['$9,563']",0.3906156,['RD'],['Round'],['LD12255767'],['Excellent'],['58.0'],https://bluenile.v360.in/50/imaged/gia-6321477283/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6321477283/still_230x230.jpg,False
['1.00'],['IF'],['D'],['None'],"[{'label': 'Very Good', 'labelSmall': 'Very Good'}]",['Sep 26'],['Sep 27'],['64.6'],./diamond-details/LD12450776,['None'],[True],LD12450776,,['1.01'],"[{'label': '6.25 x 6.17 x 4.01 mm', 'labelSmall': '6.25 x 6.17 x 4.01'}]",['Excellent'],9563,"['$9,563']",0.42132595,['RD'],['Round'],['LD12450776'],['Very Good'],['58.0'],https://bluenile.v360.in/50/imaged/gia-7326893905/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7326893905/still_230x230.jpg,False
['0.90'],['IF'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 25'],['Sep 26'],['62.8'],./diamond-details/LD05344003,['None'],[True],LD05344003,,['1.01'],"[{'label': '6.17 x 6.10 x 3.85 mm', 'labelSmall': '6.17 x 6.10 x 3.85'}]",['Very Good'],9567,"['$10,630']",0.24717973,['RD'],['Round'],['LD05344003'],['Very Good'],['57.0'],https://bluenile.v360.in/59/imaged/gia-1162511051/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1162511051/still_230x230.jpg,False
['1.01'],['VS2'],['E'],['None'],"[{'label': 'Astor Ideal', 'labelSmall': 'Astor'}]",['Sep 19'],['Sep 19'],['61.5'],./diamond-details/LD11453831,['None'],[True],LD11453831,,['1.00'],"[{'label': '6.42 x 6.45 x 3.96 mm', 'labelSmall': '6.42 x 6.45 x 3.96'}]",['Excellent'],9570,"['$9,475']",0.7177172,['RD'],['Round'],['LD11453831'],['Excellent'],['58.0'],https://bluenile.v360.in/1/imaged/gia-6193676450/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6193676450/still_230x230.jpg,False
['0.91'],['VVS2'],['E'],['Small'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 20'],['Sep 23'],['61.5'],./diamond-details/LD03635268,['None'],[True],LD03635268,,['1.00'],"[{'label': '6.21 x 6.18 x 3.81 mm', 'labelSmall': '6.21 x 6.18 x 3.81'}]",['Excellent'],9573,"['$10,520']",0.15206017,['RD'],['Round'],['LD03635268'],['Excellent'],['57.0'],https://bluenile.v360.in/1/imaged/gia-2155629546/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2155629546/still_230x230.jpg,False
['0.97'],['IF'],['E'],['None'],"[{'label': 'Very Good', 'labelSmall': 'Very Good'}]",['Sep 26'],['Sep 27'],['62.2'],./diamond-details/LD12909692,['None'],[False],LD12909692,,['1.01'],"[{'label': '6.33 x 6.37 x 3.95 mm', 'labelSmall': '6.33 x 6.37 x 3.95'}]",['Excellent'],9576,"['$9,872']",0.02526907,['RD'],['Round'],['LD12909692'],['Excellent'],['58.0'],,,False
['0.91'],['FL'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 23'],['Sep 24'],['61.5'],./diamond-details/LD12788543,['None'],[True],LD12788543,,['1.00'],"[{'label': '6.24 x 6.27 x 3.85 mm', 'labelSmall': '6.24 x 6.27 x 3.85'}]",['Excellent'],9577,"['$10,524']",0.65758294,['RD'],['Round'],['LD12788543'],['Excellent'],['59.0'],https://bluenile.v360.in/50/imaged/gia-2195850019/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2195850019/still_230x230.jpg,False
['1.01'],['VVS1'],['E'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['61.7'],./diamond-details/LD12636550,['None'],[True],LD12636550,,['1.00'],"[{'label': '6.45 x 6.42 x 3.97 mm', 'labelSmall': '6.45 x 6.42 x 3.97'}]",['Excellent'],9585,"['$9,490']",0.2587852,['RD'],['Round'],['LD12636550'],['Excellent'],['60.0'],https://bluenile.v360.in/48/imaged/gia-2205111190/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2205111190/still_230x230.jpg,False
['1.00'],['VVS2'],['D'],['None'],"[{'label': 'Very Good', 'labelSmall': 'Very Good'}]",['Sep 23'],['Sep 24'],['61.5'],./diamond-details/LD11131350,['Faint'],[True],LD11131350,,['1.00'],"[{'label': '6.43 x 6.40 x 3.95 mm', 'labelSmall': '6.43 x 6.40 x 3.95'}]",['Excellent'],9588,"['$9,588']",0.17265947,['RD'],['Round'],['LD11131350'],['Excellent'],['60.0'],https://bluenile.v360.in/59/imaged/gia-1176712657/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1176712657/still_230x230.jpg,False
['1.00'],['VVS2'],['D'],['None'],"[{'label': 'Very Good', 'labelSmall': 'Very Good'}]",['Sep 23'],['Sep 24'],['62.4'],./diamond-details/LD11131424,['Faint'],[True],LD11131424,,['1.01'],"[{'label': '6.39 x 6.35 x 3.97 mm', 'labelSmall': '6.39 x 6.35 x 3.97'}]",['Excellent'],9588,"['$9,588']",0.16058971,['RD'],['Round'],['LD11131424'],['Very Good'],['59.0'],https://bluenile.v360.in/59/imaged/gia-6221841908/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6221841908/still_230x230.jpg,False
['1.00'],['VVS2'],['D'],['None'],"[{'label': 'Very Good', 'labelSmall': 'Very Good'}]",['Sep 23'],['Sep 24'],['61.5'],./diamond-details/LD11131437,['Faint'],[True],LD11131437,,['1.01'],"[{'label': '6.34 x 6.29 x 3.89 mm', 'labelSmall': '6.34 x 6.29 x 3.89'}]",['Very Good'],9588,"['$9,588']",0.12993822,['RD'],['Round'],['LD11131437'],['Very Good'],['59.0'],https://bluenile.v360.in/59/imaged/gia-2175712666/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2175712666/still_230x230.jpg,False
['0.90'],['FL'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['61.3'],./diamond-details/LD11745845,['None'],[True],LD11745845,,['1.01'],"[{'label': '6.21 x 6.26 x 3.82 mm', 'labelSmall': '6.21 x 6.26 x 3.82'}]",['Excellent'],9589,"['$10,654']",0.52500063,['RD'],['Round'],['LD11745845'],['Excellent'],['59.0'],https://bluenile.v360.in/50/imaged/gia-1308424298/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1308424298/still_230x230.jpg,False
